date,city,weekdays,high_temp,low_temp,weather,w_direct,w_force
2019/2/21,天津,星期四,10,0,霾,西风,小于3级
2019/2/22,天津,星期五,10,0,阴,西南风,小于3级
2019/2/23,天津,星期六,14,0,晴,西南风,小于3级
2019/2/24,天津,星期日,11,0,霾,东南风,小于3级
2019/2/25,天津,星期一,8,0,多云,东南风,小于3级
2019/2/26,天津,星期二,10,2,多云,东风,小于3级
2019/2/27,天津,星期三,12,2,晴,西北风,小于3级
2019/2/28,天津,星期四,15,1,晴,西南风,小于3级
2019/11/1,天津,星期五,19,8,阴,东风,3级
2019/11/2,天津,星期六,15,10,阴,东北风,小于3级
2019/11/3,天津,星期日,13,6,晴,东北风,3级
2019/11/4,天津,星期一,16,5,晴,西风,小于3级
2019/11/5,天津,星期二,15,7,晴~多云,东南风,3级
2019/11/6,天津,星期三,17,8,多云~晴,西南风,小于3级
2019/11/7,天津,星期四,13,6,晴,东风,3级
2019/11/8,天津,星期五,16,4,晴,西风,小于3级
2019/11/9,天津,星期六,15,5,小雨~雨,南风,小于3级
2019/11/10,天津,星期日,14,7,晴,西北风,4级
2019/11/11,天津,星期一,17,6,晴~多云,西北风,小于3级
2019/11/12,天津,星期二,18,8,小雨~多云,南风,小于3级
2019/11/13,天津,星期三,12,0,晴,北风,4级
2019/11/14,天津,星期四,12,1,晴,南风,小于3级
2019/11/15,天津,星期五,11,2,晴,东风,3级
2019/11/16,天津,星期六,11,4,阴,东风,3级
2019/11/17,天津,星期日,11,1,霾~多云,北风,3级
2019/11/18,天津,星期一,4,-1,晴,西北风,4级
2019/11/19,天津,星期二,7,-2,晴,西北风,小于3级
2019/11/20,天津,星期三,10,-1,阴,东南风,小于3级
2019/11/21,天津,星期四,9,2,霾~晴,南风,小于3级
2019/11/22,天津,星期五,14,4,多云~阴,南风,小于3级
2019/11/23,天津,星期六,11,6,阴,北风,小于3级
2019/11/24,天津,星期日,9,0,晴,北风,4级
2019/11/25,天津,星期一,5,-2,晴~多云,西北风,小于3级
2019/11/26,天津,星期二,7,-1,多云,西风,小于3级
2019/11/27,天津,星期三,4,-3,晴,东风,3级
2019/11/28,天津,星期四,5,-1,晴,西南风,小于3级
2019/11/29,天津,星期五,5,0,雪~阴,东南风,小于3级
2019/11/30,天津,星期六,5,-1,阴,西北风,3级
2021/2/1,天津,星期一,3,-6,晴,北风,4级
2021/2/2,天津,星期二,0,-5,晴,西风,3级
2021/2/3,天津,星期三,8,-4,晴,北风,3级
2021/2/4,天津,星期四,11,0,多云,西南风,3级
2021/2/5,天津,星期五,14,1,晴,西风,小于3级
2021/2/6,天津,星期六,16,-1,晴,北风,3级
2021/2/7,天津,星期日,6,-3,晴,东北风,3级
2021/2/8,天津,星期一,8,-1,晴,西南风,小于3级
2021/2/9,天津,星期二,10,0,晴,西南风,小于3级
2021/2/10,天津,星期三,15,1,晴,西南风,小于3级
2021/2/11,天津,星期四,15,4,多云,南风,3级
2021/2/12,天津,星期五,14,3,霾,东南风,小于3级
2021/2/13,天津,星期六,7,1,阴,东南风,小于3级
2021/2/14,天津,星期日,12,0,晴,西北风,小于3级
2021/2/15,天津,星期一,6,-2,多云,西风,3级
2021/2/16,天津,星期二,0,-6,晴,北风,4级
2021/2/17,天津,星期三,1,-4,晴,北风,3级
2021/2/18,天津,星期四,10,0,晴,西南风,小于3级
2021/2/19,天津,星期五,19,4,多云,西风,小于3级
2021/2/20,天津,星期六,22,9,多云,西南风,小于3级
2021/2/21,天津,星期日,23,4,晴,西北风,小于3级
2021/2/22,天津,星期一,8,1,阴,东风,3级
2021/2/23,天津,星期二,12,3,晴,东风,5级
2021/2/24,天津,星期三,3,0,阴,东南风,小于3级
2021/2/25,天津,星期四,7,0,晴,东风,小于3级
2021/2/26,天津,星期五,11,0,晴,东南风,小于3级
2021/2/27,天津,星期六,14,3,阴,南风,小于3级
2021/2/28,天津,星期日,7,0,阴,东风,3级
2021/8/1,天津,星期日,31,21,多云,北风,小于3级
2021/8/2,天津,星期一,31,24,晴,东北风,小于3级
2021/8/3,天津,星期二,31,25,多云~阴,东南风,小于3级
2021/8/4,天津,星期三,32,24,阴,南风,小于3级
2021/8/5,天津,星期四,28,21,晴,东南风,小于3级
2021/8/6,天津,星期五,32,24,晴,西风,小于3级
2021/8/7,天津,星期六,30,21,多云,东北风,小于3级
2020/7/18,武汉,星期六,28,23,小到中雨,西南风,小于3级
2021/8/9,天津,星期一,33,19,多云,西风,小于3级
2021/8/10,天津,星期二,31,22,阴,东风,小于3级
2021/8/11,天津,星期三,32,24,多云,东风,小于3级
2021/8/12,天津,星期四,32,23,多云~雨,东风,3级
2021/8/13,天津,星期五,30,23,多云~小雨,东南风,小于3级
2021/8/14,天津,星期六,29,24,晴,东南风,小于3级
2021/8/15,天津,星期日,29,23,多云,南风,小于3级
2021/8/16,天津,星期一,29,23,多云~雨,东南风,小于3级
2021/8/17,天津,星期二,31,23,多云,东北风,小于3级
2021/8/18,天津,星期三,28,22,多云,东风,3级
2020/9/16,武汉,星期三,25,19,小到中雨,北风,小于3级
2021/8/20,天津,星期五,27,21,多云~小雨,东北风,3级
2021/8/21,天津,星期六,31,22,晴,西风,小于3级
2021/8/22,天津,星期日,32,24,多云,西南风,3级
2021/8/23,天津,星期一,30,20,阴,西南风,小于3级
2021/8/24,天津,星期二,29,21,多云,西风,3级
2021/8/25,天津,星期三,29,18,阴,西风,小于3级
2021/8/26,天津,星期四,30,21,多云,西风,小于3级
2021/8/27,天津,星期五,28,15,多云,东风,小于3级
2021/8/28,天津,星期六,23,16,阴,东风,3级
2021/8/29,天津,星期日,18,16,阴,东风,小于3级
2021/8/30,天津,星期一,29,22,小雨~阴,东风,小于3级
2021/8/31,天津,星期二,26,19,多云,东北风,小于3级
2021/9/1,天津,星期三,29,21,晴,西风,小于3级
2021/9/2,天津,星期四,31,22,晴,西南风,小于3级
2021/9/3,天津,星期五,24,19,小雨,东风,小于3级
2021/9/4,天津,星期六,23,21,多云,东北风,小于3级
2021/9/5,天津,星期日,23,20,多云,北风,小于3级
2021/9/6,天津,星期一,21,16,阴,西风,小于3级
2021/9/7,天津,星期二,25,15,晴,西风,小于3级
2021/9/8,天津,星期三,27,16,晴,西南风,小于3级
2021/9/9,天津,星期四,28,20,多云,东南风,3级
2021/9/10,天津,星期五,29,21,晴,东风,小于3级
2021/9/11,天津,星期六,31,23,多云,东北风,小于3级
2021/9/12,天津,星期日,28,23,阴,东风,3级
2021/9/13,天津,星期一,28,18,晴,东风,小于3级
2021/9/14,天津,星期二,24,16,多云,东南风,小于3级
2021/9/15,天津,星期三,25,17,多云,西北风,小于3级
2021/9/16,天津,星期四,24,19,小雨,北风,0级
2021/9/17,天津,星期五,27,19,晴~阴,北风,小于3级
2021/9/18,天津,星期六,24,18,多云,西南风,小于3级
2021/9/19,天津,星期日,19,13,小雨,东北风,小于3级
2021/9/20,天津,星期一,20,16,多云,西北风,小于3级
2021/9/21,天津,星期二,26,17,晴,西北风,小于3级
2021/9/22,天津,星期三,29,17,晴,北风,小于3级
2020/10/3,武汉,星期六,19,14,小到中雨,北风,3级
2020/10/30,武汉,星期五,22,15,小到中雨,东风,小于3级
2021/9/25,天津,星期六,23,16,阴,东南风,小于3级
2021/4/20,武汉,星期二,23,17,小到中雨,东风,3级
2021/9/27,天津,星期一,27,18,多云,东风,小于3级
2021/7/18,武汉,星期日,31,24,小到中雨,东南风,小于3级
2021/9/29,天津,星期三,25,13,晴~多云,东南风,小于3级
2021/9/30,天津,星期四,24,17,多云,东风,小于3级
2021/10/1,天津,星期五,24,17,晴,西北风,小于3级
2021/10/2,天津,星期六,24,20,多云,东南风,小于3级
2021/10/3,天津,星期日,23,16,小雨,北风,小于3级
2021/10/4,天津,星期一,21,12,小雨,北风,小于3级
2021/10/5,天津,星期二,16,12,小雨,北风,小于3级
2021/10/6,天津,星期三,11,7,多云,北风,小于3级
2021/10/7,天津,星期四,18,9,晴,西风,小于3级
2021/10/8,天津,星期五,19,8,多云,西风,小于3级
2021/10/9,天津,星期六,15,10,小雨,西北风,小于3级
2021/10/10,天津,星期日,17,7,多云,西北风,小于3级
2021/10/11,天津,星期一,19,5,多云,西南风,小于3级
2021/10/12,天津,星期二,13,6,晴,东风,4级
2021/10/13,天津,星期三,21,11,多云,北风,0级
2021/10/14,天津,星期四,17,11,阴,西北风,小于3级
2021/10/15,天津,星期五,16,7,阴~多云,北风,3级
2021/10/16,天津,星期六,12,1,晴,北风,小于3级
2021/10/17,天津,星期日,14,4,多云,东风,4级
2021/10/18,天津,星期一,15,3,多云,西南风,3级
2021/10/19,天津,星期二,13,4,晴,东南风,3级
2021/10/20,天津,星期三,14,-3,晴,西北风,小于3级
2021/10/21,天津,星期四,18,6,晴,西南风,小于3级
2021/10/22,天津,星期五,17,5,晴,北风,小于3级
2021/10/23,天津,星期六,18,4,晴,西南风,小于3级
2021/10/24,天津,星期日,19,5,晴,南风,小于3级
2021/10/25,天津,星期一,18,8,阴,西南风,小于3级
2021/10/26,天津,星期二,19,4,晴,西南风,小于3级
2021/10/27,天津,星期三,21,5,多云,西南风,小于3级
2021/10/28,天津,星期四,17,10,多云,南风,小于3级
2021/10/29,天津,星期五,17,4,晴,西南风,小于3级
2021/10/30,天津,星期六,19,6,晴,南风,小于3级
2021/10/31,天津,星期日,17,5,晴,东风,小于3级
2022/5/1,天津,星期日,21,7,晴,西风,3级
2022/5/2,天津,星期一,25,9,晴,西风,小于3级
2022/5/3,天津,星期二,32,20,多云,西南风,3级
2022/5/4,天津,星期三,29,14,晴,南风,4级
2022/5/5,天津,星期四,31,15,多云,南风,小于3级
2022/5/6,天津,星期五,19,9,多云,东风,3级
2022/5/7,天津,星期六,23,11,多云,东风,5级
2022/5/8,天津,星期日,15,10,阴,西南风,小于3级
2022/5/9,天津,星期一,12,7,晴,东风,小于3级
2022/5/10,天津,星期二,15,8,多云,西南风,小于3级
2022/5/11,天津,星期三,22,11,阴,北风,小于3级
2022/5/12,天津,星期四,16,11,阴,东风,小于3级
2022/5/13,天津,星期五,22,12,多云,北风,小于3级
2022/5/14,天津,星期六,18,9,阴,西南风,小于3级
2022/5/15,天津,星期日,23,7,多云,西南风,3级
2022/5/16,天津,星期一,29,16,晴,南风,3级
2022/5/17,天津,星期二,30,14,多云,西风,3级
2022/5/18,天津,星期三,30,13,多云,东风,小于3级
2022/5/19,天津,星期四,30,17,多云,东南风,小于3级
2022/5/20,天津,星期五,31,18,晴,西风,小于3级
2022/5/21,天津,星期六,32,18,晴,西南风,3级
2022/5/22,天津,星期日,30,16,晴,东南风,3级
2022/5/23,天津,星期一,34,23,阴,西南风,小于3级
2022/5/24,天津,星期二,34,18,晴,北风,小于3级
2022/5/25,天津,星期三,29,18,多云~晴,东北风,4级
2022/5/26,天津,星期四,31,14,晴,西北风,3级
2022/5/27,天津,星期五,29,16,阴,东南风,小于3级
2022/5/28,天津,星期六,35,23,多云,南风,小于3级
2022/5/29,天津,星期日,34,18,多云,北风,小于3级
2022/5/30,天津,星期一,30,17,晴,西南风,4级
2022/5/31,天津,星期二,32,17,多云,西南风,小于3级
2023/2/1,天津,星期三,3,-5,多云,东风,4级
2023/2/2,天津,星期四,3,-3,多云,南风,小于3级
2023/2/3,天津,星期五,6,-3,多云,西北风,小于3级
2023/2/4,天津,星期六,9,-1,晴,南风,小于3级
2023/2/5,天津,星期日,10,0,多云,东北风,小于3级
2023/2/6,天津,星期一,5,-2,多云,东风,小于3级
2023/2/7,天津,星期二,6,-3,晴,东北风,小于3级
2023/2/8,天津,星期三,7,-1,晴,南风,小于3级
2023/2/9,天津,星期四,3,-2,多云,西北风,小于3级
2023/2/10,天津,星期五,4,0,多云,东南风,小于3级
2023/2/11,天津,星期六,6,2,多云,东北风,小于3级
2023/2/12,天津,星期日,3,-3,多云,北风,小于3级
2023/2/13,天津,星期一,5,-2,多云,西北风,小于3级
2023/2/14,天津,星期二,5,-1,晴,东南风,小于3级
2023/2/15,天津,星期三,4,-2,多云,东风,小于3级
2023/2/16,天津,星期四,8,1,晴,西风,小于3级
2023/2/17,天津,星期五,8,1,多云,东南风,小于3级
2023/2/18,天津,星期六,7,-2,多云,西北风,小于3级
2023/2/19,天津,星期日,10,-1,晴,北风,小于3级
2023/2/20,天津,星期一,6,-3,晴,东南风,小于3级
2023/2/21,天津,星期二,6,0,多云,南风,小于3级
2023/2/22,天津,星期三,10,1,多云,北风,小于3级
2023/2/23,天津,星期四,10,2,多云,北风,小于3级
2023/2/24,天津,星期五,8,-1,多云,北风,小于3级
2023/2/25,天津,星期六,9,0,晴,北风,小于3级
2023/2/26,天津,星期日,12,3,晴,北风,小于3级
2023/2/27,天津,星期一,14,5,晴,西南风,小于3级
2023/2/28,天津,星期二,14,2,多云,北风,小于3级
2023/3/1,天津,星期三,10,0,晴,北风,小于3级
2023/3/2,天津,星期四,15,2,晴~多云,北风,小于3级
2023/3/3,天津,星期五,17,3,多云~晴,北风,小于3级
2023/3/4,天津,星期六,14,4,多云~晴,北风,小于3级
2023/3/5,天津,星期日,16,4,晴,北风,小于3级
2023/3/6,天津,星期一,22,7,多云~晴,北风,小于3级
2023/3/7,天津,星期二,24,8,晴~多云,北风,小于3级
2023/3/8,天津,星期三,16,5,晴~多云,南风,3级
2023/3/9,天津,星期四,22,8,多云~晴,南风,小于3级
2023/3/10,天津,星期五,27,9,晴~阴,北风,3级
2023/3/11,天津,星期六,13,4,多云~阴,北风,小于3级
2023/3/12,天津,星期日,10,3,多云~晴,北风,小于3级
2023/3/13,天津,星期一,19,8,多云,北风,小于3级
2023/3/14,天津,星期二,20,4,晴~多云,北风,4级
2023/3/15,天津,星期三,11,2,多云~晴,北风,小于3级
2023/3/16,天津,星期四,9,3,多云~阴,北风,小于3级
2023/3/17,天津,星期五,9,4,多云~小雨,西南风,3级
2023/3/18,天津,星期六,17,7,多云,西南风,小于3级
2023/3/19,天津,星期日,14,8,多云~小雨,北风,小于3级
2023/3/20,天津,星期一,18,10,多云,北风,小于3级
2023/3/21,天津,星期二,20,12,多云~阴,北风,小于3级
2023/3/22,天津,星期三,16,6,多云,北风,小于3级
2023/3/23,天津,星期四,13,6,多云,北风,小于3级
2023/3/24,天津,星期五,9,5,多云~阴,北风,小于3级
2023/3/25,天津,星期六,11,1,小雨~晴,北风,小于3级
2023/3/26,天津,星期日,16,6,晴~多云,北风,3级
2023/3/27,天津,星期一,19,7,晴,北风,小于3级
2023/3/28,天津,星期二,23,12,多云,北风,小于3级
2023/3/29,天津,星期三,24,13,晴,北风,3级
2023/3/30,天津,星期四,25,13,晴,西南风,小于3级
2023/3/31,天津,星期五,24,13,多云~阴,北风,小于3级
2023/7/1,天津,星期六,38,27,晴~多云,东南风,小于3级
2023/7/2,天津,星期日,37,26,多云,东南风,3级
2023/7/3,天津,星期一,32,25,多云~雷阵雨,东风,小于3级
2023/7/4,天津,星期二,29,22,中雨~晴,南风,小于3级
2023/7/5,天津,星期三,38,26,晴,西南风,小于3级
2023/7/6,天津,星期四,39,27,晴~雷阵雨,南风,小于3级
2023/7/7,天津,星期五,36,26,多云,东风,小于3级
2023/7/8,天津,星期六,36,25,多云~晴,西风,小于3级
2023/7/9,天津,星期日,36,25,晴,西南风,小于3级
2023/7/10,天津,星期一,36,26,多云~阴,南风,小于3级
2023/7/11,天津,星期二,31,25,多云~雷阵雨,东风,3级
2023/7/12,天津,星期三,26,25,小雨~阵雨,东北风,3级
2023/7/13,天津,星期四,25,23,阴,西南风,小于3级
2023/7/14,天津,星期五,35,24,多云,西北风,小于3级
2023/7/15,天津,星期六,32,21,阴~多云,东北风,小于3级
2023/7/16,天津,星期日,34,25,多云~晴,南风,小于3级
2023/7/17,天津,星期一,34,25,晴,东风,小于3级
2023/7/18,天津,星期二,35,26,晴,南风,小于3级
2023/7/19,天津,星期三,36,27,晴,东南风,小于3级
2023/7/20,天津,星期四,35,28,阴,东南风,3级
2023/7/21,天津,星期五,26,23,多云~中雨,东风,小于3级
2023/7/22,天津,星期六,24,23,小雨~阴,西南风,小于3级
2023/7/23,天津,星期日,33,26,多云,东南风,小于3级
2023/7/24,天津,星期一,34,25,阴~中雨,东南风,小于3级
2023/7/25,天津,星期二,33,25,晴~阴,东南风,小于3级
2023/7/26,天津,星期三,34,27,中雨~阴,东风,小于3级
2023/7/27,天津,星期四,34,24,阴~中雨,东风,小于3级
2023/7/28,天津,星期五,32,25,阴~雷阵雨,东南风,3级
2012/1/15,哈尔滨,星期日,-10,-19,晴,西南风~南风,小于3级
2023/8/29,广州,星期二,32,24,多云,东北风,3级
2023/8/28,广州,星期一,32,25,阴,东风,小于3级
2023/8/1,天津,星期二,33,25,阴~多云,南风,小于3级
2023/8/2,天津,星期三,34,26,阴~多云,西南风,3级
2023/8/3,天津,星期四,34,28,阴,西南风,3级
2023/8/4,天津,星期五,35,26,阴~雷阵雨,西南风,3级
2023/8/5,天津,星期六,31,24,小雨~阴,东风,小于3级
2023/8/6,天津,星期日,30,24,多云~晴,东南风,小于3级
2023/8/7,天津,星期一,28,25,阴,东南风,小于3级
2023/8/8,天津,星期二,32,25,多云~阴,西南风,小于3级
2023/8/9,天津,星期三,32,25,阴,东南风,小于3级
2023/8/10,天津,星期四,32,25,阴~多云,东南风,小于3级
2023/8/11,天津,星期五,34,25,阴~暴风雨,南风,小于3级
2023/8/12,天津,星期六,27,24,小雨~阴,东北风,3级
2023/8/13,天津,星期日,34,25,阴~晴,西北风,小于3级
2023/8/14,天津,星期一,35,26,晴,西风,小于3级
2023/8/15,天津,星期二,34,26,晴,西南风,3级
2023/8/16,天津,星期三,34,26,阴,西南风,3级
2023/8/17,天津,星期四,33,25,阴~雷阵雨,东南风,小于3级
2023/8/18,天津,星期五,34,26,阴~晴,西风,小于3级
2023/8/19,天津,星期六,34,27,多云~阴,西南风,小于3级
2023/8/20,天津,星期日,30,23,暴风雨~中雨,东南风,小于3级
2023/8/21,天津,星期一,29,24,小雨~晴,西风,小于3级
2023/8/22,天津,星期二,30,21,晴,北风,3级
2023/8/23,天津,星期三,32,24,多云~雷阵雨,南风,小于3级
2023/8/24,天津,星期四,24,22,多云,西北风,3级
2023/8/27,广州,星期日,30,25,多云,西南风,小于3级
2023/8/26,广州,星期六,31,24,阴,东北风,小于3级
2023/8/25,广州,星期五,30,26,大雨~雷阵雨,南风,小于3级
2023/7/31,广州,星期一,34,26,阴~雷阵雨,西南风,小于3级
2023/7/30,广州,星期日,33,26,多云~雷阵雨,东风,小于3级
2023/8/30,天津,星期三,30,16,晴,南风,小于3级
2023/8/31,天津,星期四,28,18,小雨~多云,南风,小于3级
2023/9/1,天津,星期五,32,23,阴~多云,西北风,小于3级
2023/9/2,天津,星期六,31,22,阴~雷阵雨,南风,小于3级
2023/9/3,天津,星期日,31,24,多云~晴,西南风,3级
2023/9/4,天津,星期一,34,23,晴,西南风,小于3级
2023/9/5,天津,星期二,32,25,阴~晴,东南风,小于3级
2023/9/6,天津,星期三,32,25,多云~晴,西风,小于3级
2023/9/7,天津,星期四,32,25,多云,西南风,小于3级
2023/9/8,天津,星期五,30,24,阴~小雨,西南风,小于3级
2023/9/9,天津,星期六,22,21,小雨,东北风,3级
2023/9/10,天津,星期日,25,21,小雨~多云,东北风,小于3级
2023/9/11,天津,星期一,30,22,阴,西北风,小于3级
2023/9/12,天津,星期二,27,19,阴~晴,东北风,3级
2023/9/13,天津,星期三,28,19,晴,东南风,小于3级
2023/9/14,天津,星期四,30,20,晴,西南风,小于3级
2023/9/15,天津,星期五,31,20,晴,西南风,小于3级
2023/9/16,天津,星期六,31,22,阴~多云,西南风,小于3级
2023/9/17,天津,星期日,31,21,阴~雷阵雨,西南风,小于3级
2023/9/18,天津,星期一,31,20,阴,西风,小于3级
2023/9/19,天津,星期二,25,17,阴~多云,东北风,3级
2023/9/20,天津,星期三,28,19,多云~晴,东北风,小于3级
2023/9/21,天津,星期四,30,19,阴,西南风,3级
2023/9/22,天津,星期五,28,20,阴~多云,北风,3级
2023/9/23,天津,星期六,25,18,阴~多云,东风,3级
2023/9/24,天津,星期日,20,16,小雨~阴,东北风,小于3级
2023/9/25,天津,星期一,22,17,阴~多云,西风,小于3级
2023/9/26,天津,星期二,25,18,阴~多云,西南风,小于3级
2023/9/27,天津,星期三,26,16,阴~晴,西北风,小于3级
2023/9/28,天津,星期四,27,17,阴,西北风,小于3级
2023/9/29,天津,星期五,27,16,阴~晴,西南风,3级
2023/9/30,天津,星期六,25,14,晴,西北风,3级
2023/10/1,天津,星期日,27,16,晴,西北风,小于3级
2023/10/2,天津,星期一,26,17,阴,西南风,3级
2023/10/3,天津,星期二,26,17,晴~多云,西南风,3级
2023/10/4,天津,星期三,25,13,多云~晴,北风,3级
2023/10/5,天津,星期四,23,15,阴~多云,西北风,小于3级
2023/10/6,天津,星期五,23,15,阴,西南风,小于3级
2023/10/7,天津,星期六,23,15,阴~小雨,西南风,小于3级
2023/10/8,天津,星期日,22,14,阴~晴,西北风,小于3级
2023/10/9,天津,星期一,22,12,晴,西北风,3级
2023/10/10,天津,星期二,24,12,多云~晴,北风,小于3级
2023/10/11,天津,星期三,24,14,晴~多云,西南风,小于3级
2023/10/12,天津,星期四,23,16,阴~小雨,南风,小于3级
2023/10/13,天津,星期五,23,13,阴~晴,西北风,小于3级
2023/10/14,天津,星期六,24,12,晴,西北风,3级
2023/10/15,天津,星期日,23,11,晴,东南风,3级
2023/10/16,天津,星期一,22,13,晴,东南风,小于3级
2023/10/17,天津,星期二,24,15,晴~小雨,西南风,小于3级
2023/10/18,天津,星期三,22,13,阴~晴,西北风,3级
2023/10/19,天津,星期四,20,10,阴~晴,西北风,3级
2023/10/20,天津,星期五,17,9,晴,西北风,3级
2023/10/21,天津,星期六,22,11,晴,西风,小于3级
2023/10/22,天津,星期日,23,11,晴~多云,西南风,小于3级
2023/10/23,天津,星期一,24,13,多云,西南风,3级
2023/10/24,天津,星期二,25,13,晴,西北风,小于3级
2023/10/25,天津,星期三,27,14,晴,西风,小于3级
2023/10/26,天津,星期四,20,11,晴,东南风,小于3级
2017/10/27,天津,星期五,11,0,雾,西南风,小于3级
2017/10/28,天津,星期六,7,0,多云,北风,5-6级
2017/10/29,天津,星期日,3,0,晴,西风,小于3级
2023/10/30,天津,星期一,21,10,晴,北风,小于3级
2023/10/31,天津,星期二,20,13,重度雾霾,东南风,小于3级
2014/12/1,重庆,星期一,13,11,小雨~阴,微风,小于3级
2014/12/2,重庆,星期二,14,11,阴,微风,小于3级
2014/12/3,重庆,星期三,11,9,小雨,微风,小于3级
2014/12/4,重庆,星期四,12,10,阴,微风,小于3级
2014/12/5,重庆,星期五,15,10,阴,微风,小于3级
2014/12/6,重庆,星期六,12,9,阴,微风,小于3级
2014/12/7,重庆,星期日,12,9,阴,微风,小于3级
2014/12/8,重庆,星期一,15,10,多云,微风,小于3级
2014/12/9,重庆,星期二,12,9,阴~小雨,微风,小于3级
2014/12/10,重庆,星期三,9,7,小雨,微风,小于3级
2014/12/11,重庆,星期四,8,5,小雨,微风,小于3级
2014/12/12,重庆,星期五,9,5,小雨~阴,微风,小于3级
2014/12/13,重庆,星期六,10,6,阴,微风,小于3级
2014/12/14,重庆,星期日,10,6,阴,微风,小于3级
2014/12/15,重庆,星期一,8,6,小雨,微风,小于3级
2014/12/16,重庆,星期二,8,5,阴,微风,小于3级
2014/12/17,重庆,星期三,10,4,阴~多云,微风,小于3级
2014/12/18,重庆,星期四,9,6,小雨,微风,小于3级
2014/12/19,重庆,星期五,12,4,阴~多云,微风,小于3级
2014/12/20,重庆,星期六,11,5,多云,微风,小于3级
2014/12/21,重庆,星期日,9,6,阴,微风,小于3级
2014/12/22,重庆,星期一,11,4,阴,微风,小于3级
2014/12/23,重庆,星期二,11,6,阴~多云,微风,小于3级
2014/12/24,重庆,星期三,11,5,多云,微风,小于3级
2014/12/25,重庆,星期四,9,7,小雨,微风,小于3级
2014/12/26,重庆,星期五,10,8,小雨,微风,小于3级
2014/12/27,重庆,星期六,10,7,小雨,微风,小于3级
2014/12/28,重庆,星期日,12,6,阴~多云,微风,小于3级
2014/12/29,重庆,星期一,15,5,晴,微风,小于3级
2014/12/30,重庆,星期二,13,5,晴~多云,微风,小于3级
2014/12/31,重庆,星期三,12,6,阴~多云,微风,小于3级
2015/8/1,重庆,星期六,37,26,多云~晴,微风,小于3级
2015/8/2,重庆,星期日,37,27,多云~晴,微风,小于3级
2015/8/3,重庆,星期一,38,27,多云,微风,小于3级
2015/8/4,重庆,星期二,35,26,多云~阵雨,微风,小于3级
2015/8/5,重庆,星期三,34,25,雷阵雨~阴,微风,小于3级
2015/8/6,重庆,星期四,34,24,多云,微风,小于3级
2015/8/7,重庆,星期五,34,24,多云~阴,微风,小于3级
2015/8/8,重庆,星期六,31,24,阵雨~阴,微风,小于3级
2015/8/9,重庆,星期日,29,23,阴~多云,微风,小于3级
2015/8/10,重庆,星期一,30,24,多云,微风,小于3级
2015/8/11,重庆,星期二,29,24,阵雨,微风,小于3级
2015/8/12,重庆,星期三,31,25,阴,微风,小于3级
2015/8/13,重庆,星期四,34,25,多云~阴,微风,小于3级
2015/8/14,重庆,星期五,35,25,多云,微风,小于3级
2015/8/15,重庆,星期六,34,27,多云,微风,小于3级
2015/8/16,重庆,星期日,33,23,多云~雷阵雨,微风,小于3级
2015/8/17,重庆,星期一,30,21,大雨,微风,小于3级
2015/8/18,重庆,星期二,25,20,中雨,微风,小于3级
2015/8/19,重庆,星期三,25,21,阵雨~阴,微风,小于3级
2015/8/20,重庆,星期四,27,20,阴~多云,微风,小于3级
2015/8/21,重庆,星期五,32,23,晴,微风,小于3级
2015/8/22,重庆,星期六,33,24,多云~晴,微风,小于3级
2015/8/23,重庆,星期日,33,24,多云,微风,小于3级
2015/8/24,重庆,星期一,31,22,多云,微风,小于3级
2015/8/25,重庆,星期二,29,22,阵雨~阴,微风,小于3级
2015/8/26,重庆,星期三,31,24,多云~阴,微风,小于3级
2015/8/27,重庆,星期四,27,22,阵雨,微风,小于3级
2015/8/28,重庆,星期五,29,22,多云,微风,小于3级
2015/8/29,重庆,星期六,31,23,多云,微风,小于3级
2015/8/30,重庆,星期日,32,24,多云,微风,小于3级
2015/8/31,重庆,星期一,32,25,多云,微风,小于3级
2016/5/1,重庆,星期日,28,20,多云,微风,小于3级
2016/5/2,重庆,星期一,30,21,多云~晴,微风,小于3级
2016/5/3,重庆,星期二,32,20,晴~阴,微风,小于3级
2016/5/4,重庆,星期三,33,21,多云,微风,小于3级
2016/5/5,重庆,星期四,33,23,多云,微风,小于3级
2016/5/6,重庆,星期五,32,22,雷阵雨~中雨,微风,小于3级
2016/5/7,重庆,星期六,25,18,中雨~小雨,微风,小于3级
2016/5/8,重庆,星期日,22,18,小雨~阵雨,微风,小于3级
2016/5/9,重庆,星期一,28,17,多云,微风,小于3级
2016/5/10,重庆,星期二,31,19,晴,微风,小于3级
2016/5/11,重庆,星期三,33,20,晴~多云,微风,小于3级
2016/5/12,重庆,星期四,32,20,雷阵雨~中雨,微风,小于3级
2016/5/13,重庆,星期五,29,19,阴~中雨,微风,小于3级
2016/5/14,重庆,星期六,21,16,中雨~阵雨,微风,小于3级
2016/5/15,重庆,星期日,24,16,多云,微风,小于3级
2016/5/16,重庆,星期一,28,17,晴~多云,微风,小于3级
2016/5/17,重庆,星期二,26,19,阴,微风,小于3级
2016/5/18,重庆,星期三,26,20,阴~中雨,微风,小于3级
2016/5/19,重庆,星期四,24,18,阵雨,微风,小于3级
2016/5/20,重庆,星期五,29,18,多云,微风,小于3级
2016/5/21,重庆,星期六,28,20,多云~阴,微风,小于3级
2016/5/22,重庆,星期日,24,19,阵雨~中雨,微风,小于3级
2016/5/23,重庆,星期一,23,19,阵雨~多云,微风,小于3级
